26-05-2018 11:36:45 	84:CA:BE:F0:FB:95 	student-service : 	WARNING - [1527327405305] User cojacasper failed to log in.
17-08-2018 21:39:31 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534771480] Logged out successfully
17-08-2018 21:39:33 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534773481] Non-user has tried to sign up for an exam!
17-08-2018 21:39:34 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534774483] Non-user has tried to sign up for an exam!
17-08-2018 21:39:35 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534775484] Non-user has tried to check financial card!
17-08-2018 21:39:38 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534778484] User drstevanovic logged in successfully
17-08-2018 21:39:38 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534778485] Checking financial card
17-08-2018 21:39:44 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534784485] Signing up for an exam
17-08-2018 21:39:46 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534786486] Checking financial card
17-08-2018 21:39:48 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534788487] Signing up for an exam
17-08-2018 21:39:51 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534791487] Signing up for an exam
17-08-2018 21:39:54 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534794488] Signing up for an exam
17-08-2018 21:39:56 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534796488] Logged out successfully
17-08-2018 21:39:56 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534796488] User cojacasper logged in successfully
17-08-2018 21:39:56 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534796489] Logged out successfully
17-08-2018 21:39:59 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534799489] Non-user has tried to check financial card!
17-08-2018 21:40:01 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534801489] Non-user has tried to sign up for an exam!
17-08-2018 21:40:04 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534804489] Non-user has tried to check financial card!
17-08-2018 21:40:07 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534807489] Non-user has tried to sign up for an exam!
17-08-2018 21:40:08 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534808490] Non-user has tried to sign up for an exam!
17-08-2018 21:40:09 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534809490] Non-user has tried to check financial card!
17-08-2018 21:40:11 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534811490] Non-user has tried to check financial card!
17-08-2018 21:40:13 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534813491] Non-user has tried to sign up for an exam!
17-08-2018 21:40:15 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534815491] User fsavic logged in successfully
17-08-2018 21:40:15 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534815492] Checking financial card
17-08-2018 21:40:18 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534818493] Signing up for an exam
17-08-2018 21:40:21 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534821493] User fsavic logged in successfully
17-08-2018 21:40:24 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534824493] Signing up for an exam
17-08-2018 21:40:26 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534826494] Logged out successfully
17-08-2018 21:40:28 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534828494] User fsavic failed to log in.
17-08-2018 21:40:28 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534828495] Non-user has tried to check financial card!
17-08-2018 21:40:31 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534831496] Non-user has tried to check financial card!
17-08-2018 21:40:33 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534833497] User cojacasper failed to log in.
17-08-2018 21:40:33 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534833498] User drstevanovic failed to log in.
17-08-2018 21:40:38 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534838499] User drstevanovic failed to log in.
17-08-2018 21:40:38 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534838500] User drstevanovic logged in successfully
17-08-2018 21:40:41 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534841500] Logged out successfully
17-08-2018 21:40:41 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534841500] User drstevanovic failed to log in.
17-08-2018 21:40:46 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534846502] User drstevanovic logged in successfully
17-08-2018 21:40:47 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534847502] Logged out successfully
17-08-2018 21:40:47 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534847502] User cojacasper logged in successfully
17-08-2018 21:40:47 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534847503] Checking financial card
17-08-2018 21:40:54 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534854505] Logged out successfully
17-08-2018 21:40:54 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534854505] User cojacasper logged in successfully
17-08-2018 21:40:54 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534854506] Signing up for an exam
17-08-2018 21:40:56 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534856506] Signing up for an exam
17-08-2018 21:40:59 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534859506] Checking financial card
17-08-2018 21:41:01 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534861507] Logged out successfully
17-08-2018 21:41:01 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534861507] User cojacasper failed to log in.
17-08-2018 21:41:01 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534861508] Non-user has tried to sign up for an exam!
17-08-2018 21:41:02 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534862508] User drstevanovic logged in successfully
17-08-2018 21:41:02 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534862509] Checking financial card
17-08-2018 21:41:04 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534864509] Signing up for an exam
17-08-2018 21:41:05 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534865510] Checking financial card
17-08-2018 21:41:07 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534867510] Logged out successfully
17-08-2018 21:41:10 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534870510] User drstevanovic logged in successfully
17-08-2018 21:41:10 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534870511] Checking financial card
17-08-2018 21:41:18 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534878512] Signing up for an exam
17-08-2018 21:41:21 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534881513] User fsavic failed to log in.
17-08-2018 21:41:22 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534882513] User fsavic logged in successfully
17-08-2018 21:41:24 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534884513] Checking financial card
17-08-2018 21:41:26 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534886514] Signing up for an exam
17-08-2018 21:41:27 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534887514] Logged out successfully
17-08-2018 21:41:27 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534887514] User fsavic logged in successfully
17-08-2018 21:41:27 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534887515] Signing up for an exam
17-08-2018 21:41:30 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534890515] Signing up for an exam
17-08-2018 21:41:32 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534892515] Checking financial card
17-08-2018 21:41:35 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534895516] Signing up for an exam
17-08-2018 21:41:36 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534896517] Signing up for an exam
17-08-2018 21:41:39 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534899517] Logged out successfully
17-08-2018 21:41:40 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534900517] Non-user has tried to check financial card!
17-08-2018 21:41:43 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534903517] Non-user has tried to sign up for an exam!
17-08-2018 21:41:46 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534906518] User fsavic failed to log in.
17-08-2018 21:41:48 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534908518] User fsavic logged in successfully
17-08-2018 21:41:48 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534908519] User cojacasper logged in successfully
17-08-2018 21:41:51 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534911519] User cojacasper failed to log in.
17-08-2018 21:41:54 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534914520] User cojacasper logged in successfully
17-08-2018 21:41:56 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534916521] Signing up for an exam
17-08-2018 21:41:57 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534917521] User drstevanovic logged in successfully
17-08-2018 21:41:58 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534918523] Logged out successfully
17-08-2018 21:41:58 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534918523] User fsavic failed to log in.
17-08-2018 21:41:59 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534919525] Non-user has tried to check financial card!
17-08-2018 21:42:01 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534921525] User fsavic logged in successfully
17-08-2018 21:42:01 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534921526] Checking financial card
17-08-2018 21:42:05 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534925527] Logged out successfully
17-08-2018 21:42:05 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534925527] User drstevanovic logged in successfully
17-08-2018 21:42:05 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534925528] Checking financial card
17-08-2018 21:42:08 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534928529] User cojacasper failed to log in.
17-08-2018 21:42:10 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534930530] Signing up for an exam
17-08-2018 21:42:12 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534932531] Signing up for an exam
17-08-2018 21:42:14 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534934531] Checking financial card
17-08-2018 21:42:15 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534935532] Signing up for an exam
17-08-2018 21:42:17 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534937532] Logged out successfully
17-08-2018 21:42:17 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534937532] User drstevanovic failed to log in.
17-08-2018 21:42:17 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534937533] User drstevanovic logged in successfully
17-08-2018 21:42:19 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534939534] Signing up for an exam
17-08-2018 21:42:20 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534940534] Logged out successfully
17-08-2018 21:42:20 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534940534] User drstevanovic logged in successfully
17-08-2018 21:42:20 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534940535] Checking financial card
17-08-2018 21:42:23 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534943536] Signing up for an exam
17-08-2018 21:42:26 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534946537] Signing up for an exam
17-08-2018 21:42:28 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534948538] Logged out successfully
17-08-2018 21:42:28 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534948538] User drstevanovic failed to log in.
17-08-2018 21:42:29 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534949539] User fsavic failed to log in.
17-08-2018 21:42:31 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534951539] User cojacasper failed to log in.
17-08-2018 21:42:31 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534951540] Non-user has tried to check financial card!
17-08-2018 21:42:32 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534952541] User drstevanovic failed to log in.
17-08-2018 21:42:34 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534954541] User drstevanovic logged in successfully
17-08-2018 21:42:34 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534954542] Signing up for an exam
17-08-2018 21:42:37 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534957542] Signing up for an exam
17-08-2018 21:42:40 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534534960543] User cojacasper failed to log in.
17-08-2018 21:42:41 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534961543] Checking financial card
17-08-2018 21:42:43 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534963544] Signing up for an exam
17-08-2018 21:42:46 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534966544] Checking financial card
17-08-2018 21:42:51 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534971545] Logged out successfully
17-08-2018 21:42:53 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534973545] Non-user has tried to sign up for an exam!
17-08-2018 21:42:56 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534534976546] Non-user has tried to sign up for an exam!
17-08-2018 21:42:58 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534978546] User fsavic logged in successfully
17-08-2018 21:42:58 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534978546] Checking financial card
17-08-2018 21:42:59 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534979548] Signing up for an exam
17-08-2018 21:43:01 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534981549] Checking financial card
17-08-2018 21:43:02 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534982549] Logged out successfully
17-08-2018 21:43:02 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534982550] User fsavic logged in successfully
17-08-2018 21:43:02 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534982550] Checking financial card
17-08-2018 21:43:05 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534985550] Signing up for an exam
17-08-2018 21:43:06 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534986550] Signing up for an exam
17-08-2018 21:43:08 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534988551] Signing up for an exam
17-08-2018 21:43:11 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534991551] Checking financial card
17-08-2018 21:43:14 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534994552] Signing up for an exam
17-08-2018 21:43:16 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534996553] Signing up for an exam
17-08-2018 21:43:18 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534998553] Signing up for an exam
17-08-2018 21:43:19 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534534999554] Signing up for an exam
17-08-2018 21:43:20 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535000555] Logged out successfully
17-08-2018 21:43:20 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535000555] User cojacasper logged in successfully
17-08-2018 21:43:20 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535000556] Checking financial card
17-08-2018 21:43:22 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535002556] Signing up for an exam
17-08-2018 21:43:25 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535005557] Checking financial card
17-08-2018 21:43:28 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535008557] Logged out successfully
17-08-2018 21:43:29 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535009557] User cojacasper failed to log in.
17-08-2018 21:43:29 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535009558] Non-user has tried to check financial card!
17-08-2018 21:43:30 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535010558] User cojacasper failed to log in.
17-08-2018 21:43:32 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535012559] User cojacasper logged in successfully
17-08-2018 21:43:34 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535014559] Logged out successfully
17-08-2018 21:43:34 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535014559] User cojacasper logged in successfully
17-08-2018 21:43:34 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535014560] Signing up for an exam
17-08-2018 21:43:35 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535015560] Signing up for an exam
17-08-2018 21:43:36 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535016561] Checking financial card
17-08-2018 21:43:38 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535018561] Logged out successfully
17-08-2018 21:43:39 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535019561] Non-user has tried to sign up for an exam!
17-08-2018 21:43:42 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535022561] Non-user has tried to check financial card!
17-08-2018 21:43:44 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535024561] Non-user has tried to check financial card!
17-08-2018 21:43:45 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535025561] Non-user has tried to check financial card!
17-08-2018 21:43:48 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535028562] Non-user has tried to check financial card!
17-08-2018 21:43:49 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535029562] User cojacasper failed to log in.
17-08-2018 21:43:49 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535029563] Non-user has tried to check financial card!
17-08-2018 21:43:51 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535031564] Non-user has tried to check financial card!
17-08-2018 21:43:53 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535033564] Non-user has tried to check financial card!
17-08-2018 21:43:56 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535036564] User fsavic logged in successfully
17-08-2018 21:43:56 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535036565] Checking financial card
17-08-2018 21:44:05 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535045566] Signing up for an exam
17-08-2018 21:44:07 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535047566] Checking financial card
17-08-2018 21:44:09 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535049566] Logged out successfully
17-08-2018 21:44:12 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535052566] User fsavic logged in successfully
17-08-2018 21:44:13 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535053567] Signing up for an exam
17-08-2018 21:44:16 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535056568] Logged out successfully
17-08-2018 21:44:16 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535056568] User drstevanovic logged in successfully
17-08-2018 21:44:16 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535056568] Signing up for an exam
17-08-2018 21:44:19 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535059569] Checking financial card
17-08-2018 21:44:21 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535061570] Signing up for an exam
17-08-2018 21:44:24 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535064571] Signing up for an exam
17-08-2018 21:44:25 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535065571] Checking financial card
17-08-2018 21:44:27 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535067572] Signing up for an exam
17-08-2018 21:44:28 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535068572] Logged out successfully
17-08-2018 21:44:31 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535071572] User fsavic failed to log in.
17-08-2018 21:44:34 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535074574] Non-user has tried to sign up for an exam!
17-08-2018 21:44:35 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535075574] User drstevanovic logged in successfully
17-08-2018 21:44:35 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535075575] Checking financial card
17-08-2018 21:44:45 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535085576] Signing up for an exam
17-08-2018 21:44:46 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535086577] Logged out successfully
17-08-2018 21:44:46 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535086577] User fsavic logged in successfully
17-08-2018 21:44:46 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535086578] Signing up for an exam
17-08-2018 21:44:47 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535087578] Checking financial card
17-08-2018 21:44:48 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535088578] Signing up for an exam
17-08-2018 21:44:50 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535090578] Signing up for an exam
17-08-2018 21:44:53 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535093579] Signing up for an exam
17-08-2018 21:44:55 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535095579] Checking financial card
17-08-2018 21:44:56 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535096579] Signing up for an exam
17-08-2018 21:44:58 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535098580] Signing up for an exam
17-08-2018 21:44:59 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535099580] Checking financial card
17-08-2018 21:45:02 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535102580] Signing up for an exam
17-08-2018 21:45:04 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535104581] Logged out successfully
17-08-2018 21:45:04 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535104581] User cojacasper logged in successfully
17-08-2018 21:45:04 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535104582] Signing up for an exam
17-08-2018 21:45:05 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535105582] Checking financial card
17-08-2018 21:45:12 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535112583] Logged out successfully
17-08-2018 21:45:14 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535114583] User fsavic logged in successfully
17-08-2018 21:45:14 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535114584] Checking financial card
17-08-2018 21:45:15 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535115584] Signing up for an exam
17-08-2018 21:45:17 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535117584] Signing up for an exam
17-08-2018 21:45:18 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535118585] Logged out successfully
17-08-2018 21:45:19 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535119585] Non-user has tried to check financial card!
17-08-2018 21:45:21 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535121585] Non-user has tried to check financial card!
17-08-2018 21:45:24 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535124586] Non-user has tried to sign up for an exam!
17-08-2018 21:45:28 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535128587] Non-user has tried to sign up for an exam!
17-08-2018 21:45:29 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535129587] User cojacasper logged in successfully
17-08-2018 21:45:29 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535129588] Logged out successfully
17-08-2018 21:45:31 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535131589] User drstevanovic logged in successfully
17-08-2018 21:45:32 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535132589] Signing up for an exam
17-08-2018 21:45:34 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535134590] Logged out successfully
17-08-2018 21:45:34 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535134590] User fsavic logged in successfully
17-08-2018 21:45:34 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535134591] Logged out successfully
17-08-2018 21:45:36 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535136591] Non-user has tried to check financial card!
17-08-2018 21:45:37 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535137592] Non-user has tried to sign up for an exam!
17-08-2018 21:45:40 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535140592] Non-user has tried to sign up for an exam!
17-08-2018 21:45:42 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535142592] Non-user has tried to sign up for an exam!
17-08-2018 21:45:43 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535143593] Non-user has tried to sign up for an exam!
17-08-2018 21:45:47 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535147594] User drstevanovic failed to log in.
17-08-2018 21:45:47 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535147594] Non-user has tried to check financial card!
17-08-2018 21:45:48 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535148595] Non-user has tried to sign up for an exam!
17-08-2018 21:45:50 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535150595] User cojacasper logged in successfully
17-08-2018 21:45:53 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535153595] Logged out successfully
17-08-2018 21:45:53 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535153595] User cojacasper failed to log in.
17-08-2018 21:45:54 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535154596] User fsavic logged in successfully
17-08-2018 21:45:54 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535154596] Signing up for an exam
17-08-2018 21:45:56 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535156597] Logged out successfully
17-08-2018 21:45:57 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535157598] Non-user has tried to sign up for an exam!
17-08-2018 21:45:58 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535158599] Non-user has tried to check financial card!
17-08-2018 21:46:00 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535160599] Non-user has tried to sign up for an exam!
17-08-2018 21:46:02 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535162600] Non-user has tried to sign up for an exam!
17-08-2018 21:46:04 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535164601] User fsavic failed to log in.
17-08-2018 21:46:06 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535166602] User fsavic logged in successfully
17-08-2018 21:46:06 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535166602] Signing up for an exam
17-08-2018 21:46:08 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535168603] Checking financial card
17-08-2018 21:46:12 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535172604] Signing up for an exam
17-08-2018 21:46:15 	54:BE:F7:5B:33:39 	student-service : 	INFO - [1534535175605] Logged out successfully
17-08-2018 21:46:16 	54:BE:F7:5B:33:39 	student-service : 	CRITICAL - [1534535176605] Non-user has tried to sign up for an exam!
17-08-2018 21:46:18 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535178606] User drstevanovic failed to log in.
17-08-2018 21:46:21 	54:BE:F7:5B:33:39 	student-service : 	WARNING - [1534535181607] User drstevanovic failed to log in.
